,actual_property_label,claim_label,mape_label,parsed_sentence,predicted_label,property_prediction,random_label
642,/location/statistical_region/diesel_price_liter,1,1,"LOCATION_SLOT Pump price for diesel fuel -LRB- US$ per liter -RRB- 2012 : NUMBER_SLOT , U.S. dollars",0,no_region,0
643,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 42 in population among the 193 nations of the world .",1,/location/statistical_region/population,1
644,/location/statistical_region/population,1,1,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 79 in population among the 193 nations of the world .",1,/location/statistical_region/population,1
645,/location/statistical_region/population,1,1,"According to the Statistical Office of UNÃ¢ $ s website , Ã¢ $ Total population of LOCATION_SLOT is NUMBER_SLOT .",1,/location/statistical_region/population,0
646,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
647,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
648,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
649,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,1
650,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
651,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,0
652,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 77.2 and total life expectancy is 75.2 which gives Syria a World Life Expectancy ranking of 59 .",1,/location/statistical_region/life_expectancy,0
653,/location/statistical_region/population,1,0,"The population of the LOCATION_SLOT was estimated at NUMBER_SLOT in July 2000 , an increase of 15 percent from the 1993 census figure of .",0,/location/statistical_region/population,1
654,/location/statistical_region/life_expectancy,1,1,"LOCATION_SLOT Life expectancy at birth , total -LRB- years -RRB- 2011 : NUMBER_SLOT , Years",1,/location/statistical_region/life_expectancy,1
655,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
656,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
657,/location/statistical_region/life_expectancy,1,1,"LOCATION_SLOT Life expectancy at birth , total -LRB- years -RRB- 2011 : NUMBER_SLOT , Years",1,/location/statistical_region/life_expectancy,1
658,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 70 in population among the 193 nations of the world .",1,/location/statistical_region/population,0
659,no_region,0,0,The average value for LOCATION_SLOT during that period was 4.11 million with a minumum of 2.12 million in 1960 and a maximum of NUMBER_SLOT in 2013 .,0,no_region,1
660,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,1
661,/location/statistical_region/population,1,0,the population of LOCATION_SLOT is NUMBER_SLOT people,1,/location/statistical_region/population,1
662,/location/statistical_region/population,1,0,"LOCATION_SLOT has an estimated population of NUMBER_SLOT as of 2012 , and its capital and largest city is Vilnius .",1,/location/statistical_region/population,1
663,no_region,0,0,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
664,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
665,/location/statistical_region/gni_in_ppp_dollars,1,1,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,1
666,/location/statistical_region/population,1,1,Population of LOCATION_SLOT : NUMBER_SLOT -LRB- Approx . -RRB-,0,/location/statistical_region/population,1
667,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"GNI per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
668,/location/statistical_region/population,1,1,"LOCATION_SLOT , roughly smaller than South Carolina , has a population of NUMBER_SLOT -LRB- 2003 -RRB- .",0,/location/statistical_region/population,1
669,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2011 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
670,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 54.5 which gives Zimbabwe a World Life Expectancy ranking of 173 .",1,/location/statistical_region/life_expectancy,0
671,/location/statistical_region/fertility_rate,1,0,2 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,1
672,/location/statistical_region/population,1,1,"LOCATION_SLOT has a population of NUMBER_SLOT , roughly the same as South Korea , South Africa , Spain , or Colombia .",1,/location/statistical_region/renewable_freshwater_per_capita,1
673,no_region,0,1,"China 46.6 % , Italy 8.8 % , France 8.1 % , Cote dIvoire NUMBER_SLOT % , Spain 4.6 % , LOCATION_SLOT 4.5 % , Belgium 4.3 % , Netherlands 4 % -LRB- 2011 -RRB-",1,/location/statistical_region/health_expenditure_as_percent_of_gdp,1
674,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
675,/location/statistical_region/population,1,1,"By the beginning of 1992 , the population of LOCATION_SLOT , including the Azores and Madeira , was estimated at nearly NUMBER_SLOT .",0,/location/statistical_region/population,1
676,/location/statistical_region/gdp_nominal,1,1,Morocco GDP Ìâ - Ìâ The Gross Domestic Product -LRB- GDP -RRB- in LOCATION_SLOT was worth NUMBER_SLOT US dollars in 2013 .,0,/location/statistical_region/cpi_inflation_rate,0
677,/location/statistical_region/gni_in_ppp_dollars,1,0,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,0
678,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2011 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
679,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
680,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
681,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,0
682,no_region,0,0,"The latest value for GDP , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
683,/location/statistical_region/population,1,1,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 151 in population among the 193 nations of the world .",1,/location/statistical_region/population,0
684,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,0
685,/location/statistical_region/population,1,0,The population of LOCATION_SLOT in 2007 is NUMBER_SLOT with a growth rate of 2.52 % .,1,/location/statistical_region/population_growth_rate,1
686,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
687,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,0
688,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> and Herzegovina is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 76.2 which gives Bosnia and Herzegovina a World Life Expectancy ranking of 48 .",1,/location/statistical_region/life_expectancy,0
689,/location/statistical_region/gni_in_ppp_dollars,1,0,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,1
690,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT was estimated at NUMBER_SLOT in July 2000 ; the population growth rate in that year was 0.3 percent , and the immigration rate was 1.38 per 1,000 population .",1,/location/statistical_region/population,1
691,/location/statistical_region/population,1,1,The Ukrainian electricity system LOCATION_SLOT has a population of more than NUMBER_SLOT and is the second largest country in Europe .,1,/location/statistical_region/population,0
692,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
693,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
694,/location/statistical_region/population,1,0,"The estimated 2013 population of LOCATION_SLOT is NUMBER_SLOT , ranking 26th in the world .",1,/location/statistical_region/population,0
695,/location/statistical_region/consumer_price_index,1,1,"LOCATION_SLOT Consumer price index -LRB- 2005 = 100 -RRB- 2012 : NUMBER_SLOT , Index , 2005 = 100",0,no_region,1
696,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT , as estimated in late 2010 , is NUMBER_SLOT .",1,/location/statistical_region/population,1
697,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,0
698,/location/statistical_region/population,1,1,"LOCATION_SLOT covers an area of 309,496 square miles and has an estimated population of NUMBER_SLOT .",1,/location/statistical_region/population,1
699,/location/statistical_region/fertility_rate,1,1,182 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,1
700,no_region,0,0,The population of LOCATION_SLOT is NUMBER_SLOT % indigenous Melanesians .,1,/location/statistical_region/population,1
701,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,0,"The latest value for GNI per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2005 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
702,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
703,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 1.3 million in 1960 , changing 254 percent during the last 50 years .",1,/location/statistical_region/population,1
704,/location/statistical_region/population,1,0,"LOCATION_SLOT covers 447,400 sq km -LRB- 172,742 sq mi -RRB- and has a population of NUMBER_SLOT -LRB- 2011 estimate -RRB- .",1,/location/statistical_region/population,1
705,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 74.1 and total life expectancy is 71.4 which gives Azerbaijan a World Life Expectancy ranking of 105 .",1,/location/statistical_region/life_expectancy,1
706,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2012 from 0.2 million in 1960 , changing 133 percent during the last 50 years .",1,/location/statistical_region/population,0
707,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
708,no_region,0,0,"US 11.9 % , LOCATION_SLOT 10 % , China 9.3 % , Saudi Arabia NUMBER_SLOT % , South Korea 6.3 % , Japan 5.9 % , Germany 4.8 % , UAE 4.1 % -LRB- 2011 -RRB-",0,/location/statistical_region/cpi_inflation_rate,1
709,/location/statistical_region/population,1,1,"The value for Population , total in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/population,0
710,no_region,0,0,"Formerly known as French Guinea -LRB- French : GuinÃƒ Ã‚ Â© e franÃƒ Ã‚ Â§ aise -RRB- , it is today sometimes called Guinea-Conakry to distinguish it from its neighbour LOCATION_SLOT and the Republic of Equatorial Guinea.It has a population of NUMBER_SLOT and an area of 246,000 square kilometres -LRB- 94,981 sq mi -RRB- .",0,no_region,1
711,no_region,0,0,The median age of the total population of LOCATION_SLOT is NUMBER_SLOT years .,1,/location/statistical_region/internet_users_percent_population,0
712,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,0
713,/location/statistical_region/gdp_nominal,1,1,The Gross Domestic Product -LRB- GDP -RRB- in LOCATION_SLOT was worth NUMBER_SLOT US dollars in 2013 .,0,/location/statistical_region/cpi_inflation_rate,0
714,/location/statistical_region/population,1,1,"According to the CIA , as of this past summer the population of the LOCATION_SLOT was estimated at NUMBER_SLOT and the population of Russia at 140,041,247 .",1,/location/statistical_region/population,0
715,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
